AttendanceID,EmployeeID,Month,Year,LeavesTaken,LateMarks,WFHDays,WorkingDays
819,73,5,2025,1,4,2,22
820,73,6,2025,2,0,0,22
821,73,7,2025,3,1,4,22
822,73,8,2025,3,7,2,22
823,73,9,2025,3,2,2,22
824,73,10,2025,2,1,7,22
825,73,11,2025,4,3,4,22
826,73,12,2025,0,3,4,22
827,74,1,2025,3,1,4,22
828,74,2,2025,0,0,4,22
829,74,3,2025,3,3,2,22
830,74,5,2025,0,2,4,22
831,74,7,2025,1,2,4,22
832,74,8,2025,2,0,3,22
833,74,9,2025,1,0,6,22
834,74,10,2025,2,0,2,22
835,74,11,2025,1,0,2,22
836,74,12,2025,2,2,4,22
837,75,1,2025,1,4,8,22
838,75,2,2025,0,0,1,22
839,75,3,2025,2,0,1,22
840,75,4,2025,1,1,4,22
841,75,5,2025,2,0,0,22
842,75,6,2025,0,3,3,22
843,75,7,2025,2,2,5,22
844,75,8,2025,0,2,3,22
845,75,9,2025,1,1,4,22
846,75,10,2025,3,1,3,22
847,75,11,2025,0,1,3,22
848,75,12,2025,1,0,2,22
849,76,1,2025,0,1,7,22
850,76,2,2025,5,0,8,22
851,76,3,2025,1,0,3,22
852,76,4,2025,1,2,6,22
853,76,5,2025,2,0,5,22
854,76,6,2025,1,1,3,22
855,76,7,2025,2,0,7,22
856,76,8,2025,3,1,4,22
857,76,9,2025,2,0,5,22
858,76,10,2025,1,1,2,22
859,76,11,2025,0,0,6,22
860,76,12,2025,2,1,5,22
861,77,1,2025,2,0,2,22
862,77,2,2025,0,0,4,22
863,77,3,2025,2,1,2,22
864,77,4,2025,1,2,0,22
865,77,5,2025,0,2,6,22
866,77,6,2025,1,1,4,22
867,77,7,2025,2,0,2,22
868,77,8,2025,0,0,6,22
869,77,9,2025,1,1,6,22
870,77,10,2025,2,0,6,22
871,77,11,2025,3,1,1,22
872,77,12,2025,0,1,3,22
873,78,1,2025,3,6,2,22
874,78,2,2025,3,2,8,22
875,78,3,2025,6,1,2,22
876,78,4,2025,2,1,6,22
877,78,5,2025,2,1,4,22
878,78,6,2025,1,5,1,22
879,78,7,2025,4,2,1,22
880,78,8,2025,1,3,0,22
881,78,9,2025,3,1,3,22
882,78,10,2025,4,1,2,22
883,78,11,2025,1,0,5,22
884,78,12,2025,3,3,2,22
885,79,1,2025,2,3,1,22
886,79,2,2025,0,2,2,22
887,79,3,2025,0,0,8,22
888,79,4,2025,3,0,2,22
889,79,5,2025,1,1,7,22
890,79,6,2025,3,0,2,22
891,79,7,2025,2,0,5,22
892,79,8,2025,1,1,2,22
893,79,9,2025,4,1,4,22
894,79,10,2025,2,0,0,22
895,79,11,2025,2,0,5,22
896,79,12,2025,1,2,2,22
897,80,1,2025,1,1,2,22
898,80,2,2025,1,0,4,22
899,80,3,2025,0,0,1,22
900,80,4,2025,2,1,2,22
901,80,5,2025,1,1,5,22
902,80,6,2025,3,0,3,22
903,80,7,2025,1,1,4,22
904,80,9,2025,1,0,0,22
905,80,10,2025,1,0,2,22
906,80,12,2025,1,0,4,22
907,81,1,2025,2,2,2,22
908,81,2,2025,1,4,2,22
909,81,3,2025,2,0,4,22
910,81,4,2025,1,1,2,22
911,81,5,2025,1,0,4,22
912,81,6,2025,0,0,2,22
913,81,7,2025,0,0,2,22
914,81,8,2025,0,1,2,22
915,81,9,2025,1,0,2,22
916,81,10,2025,0,2,1,22
917,81,11,2025,1,1,0,22
918,81,12,2025,1,2,3,22
919,82,1,2025,2,1,3,22
920,82,2,2025,2,1,4,22
921,82,3,2025,2,2,4,22
922,82,4,2025,2,3,1,22
923,82,5,2025,5,1,2,22
924,82,6,2025,6,1,5,22
925,82,7,2025,8,2,4,22
926,82,8,2025,0,4,1,22
927,82,9,2025,5,3,2,22
928,82,10,2025,4,1,5,22
929,82,11,2025,5,4,2,22
930,82,12,2025,0,1,3,22
931,83,1,2025,1,1,6,22
932,83,2,2025,0,2,3,22
933,83,4,2025,1,2,3,22
934,83,5,2025,4,0,1,22
935,83,9,2025,8,1,5,22
936,83,10,2025,0,1,1,22
937,83,11,2025,2,0,3,22
938,83,12,2025,3,0,3,22
939,84,1,2025,3,1,2,22
940,84,2,2025,1,3,1,22
941,84,3,2025,2,2,0,22
942,84,4,2025,2,0,2,22
943,84,5,2025,0,2,2,22
944,84,6,2025,1,0,5,22
945,84,7,2025,0,1,3,22
946,84,8,2025,2,0,4,22
947,84,9,2025,0,0,7,22
948,84,10,2025,4,0,3,22
949,84,11,2025,4,0,2,22
950,84,12,2025,0,0,1,22
951,85,1,2025,1,0,3,22
952,85,2,2025,0,1,2,22
953,85,3,2025,1,0,3,22
954,85,4,2025,1,1,4,22
955,85,5,2025,0,0,3,22
956,85,6,2025,0,0,5,22
957,85,7,2025,0,3,2,22
958,85,8,2025,1,1,3,22
959,85,9,2025,1,2,0,22
960,85,10,2025,3,1,3,22
961,85,11,2025,2,1,3,22
962,85,12,2025,1,1,2,22
963,86,1,2025,0,2,0,22
964,86,2,2025,0,3,3,22
965,86,3,2025,1,1,6,22
966,86,4,2025,3,1,1,22
967,86,5,2025,1,0,5,22
968,86,6,2025,3,0,6,22
969,86,7,2025,1,1,1,22
970,86,8,2025,0,4,2,22
971,86,9,2025,1,2,2,22
972,86,10,2025,3,2,3,22
973,86,11,2025,1,1,2,22
974,86,12,2025,1,2,7,22
975,87,1,2025,1,1,5,22
976,87,2,2025,2,3,5,22
977,87,3,2025,6,3,2,22
978,87,4,2025,4,1,1,22
979,87,5,2025,1,0,4,22
980,87,6,2025,3,1,0,22
981,87,7,2025,1,3,3,22
982,87,8,2025,1,3,0,22
983,87,9,2025,1,2,2,22
984,87,10,2025,3,0,1,22
985,87,11,2025,3,3,3,22
986,87,12,2025,0,1,3,22
987,88,1,2025,2,2,3,22
988,88,2,2025,1,2,2,22
989,88,3,2025,3,0,1,22
990,88,7,2025,3,1,7,22
991,88,8,2025,2,1,2,22
992,88,11,2025,1,0,2,22
993,88,12,2025,1,0,5,22
994,89,1,2025,3,1,1,22
995,89,2,2025,2,0,2,22
996,89,3,2025,2,1,1,22
997,89,4,2025,2,1,0,22
998,89,5,2025,3,1,4,22
999,89,6,2025,2,0,3,22
1000,89,7,2025,0,2,3,22
1001,89,8,2025,1,0,3,22
1002,89,9,2025,1,0,3,22
1003,89,10,2025,1,1,4,22
1004,89,11,2025,2,2,1,22
1005,89,12,2025,1,0,1,22
1006,90,1,2025,7,0,1,22
1007,90,2,2025,5,2,3,22
1008,90,3,2025,3,2,3,22
1009,90,4,2025,1,1,2,22
1010,90,5,2025,5,1,0,22
1011,90,6,2025,0,4,2,22
1012,90,7,2025,2,4,2,22
1013,90,8,2025,1,4,1,22
1014,90,9,2025,3,3,8,22
1015,90,10,2025,3,0,3,22
1016,90,11,2025,5,0,2,22
1017,90,12,2025,4,2,6,22
1018,91,1,2025,0,1,2,22
1019,91,2,2025,4,2,2,22
1020,91,3,2025,2,3,0,22
1021,91,4,2025,1,3,6,22
1022,91,5,2025,4,2,5,22
1023,91,6,2025,0,4,8,22
1024,91,7,2025,5,2,1,22
1025,91,8,2025,0,2,0,22
1026,91,9,2025,2,1,2,22
1027,91,10,2025,2,3,2,22
1028,91,11,2025,3,2,5,22
1029,91,12,2025,6,0,4,22
1030,92,1,2025,1,2,3,22
1031,92,3,2025,1,3,4,22
1032,92,5,2025,4,1,1,22
1033,92,6,2025,0,1,4,22
1034,92,8,2025,2,0,5,22
1035,92,9,2025,3,0,1,22
1036,92,11,2025,2,1,4,22
1037,92,12,2025,1,3,4,22
1038,93,1,2025,2,0,7,22
1039,93,2,2025,0,0,0,22
1040,93,3,2025,0,0,4,22
1041,93,4,2025,0,1,3,22
1042,93,5,2025,3,1,2,22
1043,93,6,2025,0,0,5,22
1044,93,7,2025,0,1,2,22
1045,93,8,2025,1,1,3,22
1046,93,9,2025,3,2,3,22
1047,93,10,2025,3,4,1,22
1048,93,11,2025,2,0,4,22
1049,93,12,2025,1,1,7,22
1050,94,1,2025,1,0,3,22
1051,94,2,2025,1,0,2,22
1052,94,3,2025,2,1,5,22
1053,94,4,2025,2,1,5,22
1054,94,5,2025,1,0,4,22
1055,94,6,2025,3,1,2,22
1056,94,7,2025,1,0,1,22
1057,94,8,2025,0,1,2,22
1058,94,9,2025,4,1,2,22
1059,94,10,2025,1,0,2,22
1060,94,11,2025,2,1,6,22
1061,94,12,2025,1,1,1,22
1062,95,1,2025,4,1,3,22
1063,95,2,2025,1,1,3,22
1064,95,3,2025,0,0,4,22
1065,95,4,2025,1,0,4,22
1066,95,5,2025,1,0,3,22
1067,95,6,2025,1,3,3,22
1068,95,7,2025,1,2,3,22
1069,95,8,2025,1,0,2,22
1070,95,9,2025,0,3,2,22
1071,95,10,2025,2,2,1,22
1072,95,11,2025,2,1,4,22
1073,95,12,2025,0,0,3,22
1074,96,1,2025,0,3,2,22
1075,96,2,2025,1,1,2,22
1076,96,4,2025,1,2,4,22
1077,96,5,2025,2,0,2,22
1078,96,6,2025,1,0,0,22
1079,96,7,2025,6,3,0,22
1080,96,8,2025,1,2,3,22
1081,96,9,2025,1,1,7,22
1082,97,1,2025,0,3,3,22
1083,97,2,2025,2,1,6,22
1084,97,3,2025,1,1,2,22
1085,97,4,2025,3,1,5,22
1086,97,5,2025,3,7,3,22
1087,97,6,2025,5,1,1,22
1088,97,7,2025,0,3,3,22
1089,97,8,2025,4,3,6,22
1090,97,9,2025,1,5,2,22
1091,97,10,2025,1,1,0,22
1092,97,11,2025,0,2,2,22
1093,97,12,2025,4,4,4,22
1094,98,1,2025,1,1,4,22
1095,98,2,2025,1,1,2,22
1096,98,3,2025,1,0,3,22
1097,98,4,2025,1,1,3,22
1098,98,5,2025,4,3,3,22
1099,98,6,2025,1,4,4,22
1100,98,7,2025,0,0,5,22
1101,98,8,2025,2,1,3,22
1102,98,9,2025,2,0,5,22
1103,98,10,2025,1,0,1,22
1104,98,11,2025,0,1,3,22
1105,98,12,2025,5,0,1,22
1106,99,1,2025,2,0,2,22
1107,99,2,2025,3,0,5,22
1108,99,3,2025,0,1,3,22
1109,99,4,2025,1,3,3,22
1110,99,5,2025,3,0,4,22
1111,99,6,2025,1,1,1,22
1112,99,7,2025,1,2,2,22
1113,99,8,2025,0,0,3,22
1114,99,9,2025,2,1,3,22
1115,99,10,2025,2,0,3,22
1116,99,11,2025,2,0,7,22
1117,99,12,2025,1,4,9,22
1118,100,1,2025,2,5,6,22
1119,100,2,2025,1,2,1,22
1120,100,3,2025,3,3,3,22
1121,100,4,2025,6,3,1,22
1122,100,5,2025,2,2,4,22
1123,100,6,2025,2,0,2,22
1124,100,7,2025,2,3,3,22
1125,100,8,2025,2,2,2,22
1126,100,9,2025,6,2,3,22
1127,100,10,2025,1,3,4,22
1128,100,11,2025,4,1,4,22
1129,100,12,2025,6,3,4,22
1130,101,1,2025,2,2,2,22
1131,101,2,2025,3,1,1,22
1132,101,3,2025,3,4,4,22
1133,101,4,2025,1,2,4,22
1134,101,7,2025,2,3,4,22
1135,101,8,2025,1,0,2,22
1136,101,9,2025,2,1,6,22
1137,101,10,2025,2,0,1,22
1138,101,11,2025,2,1,4,22
1139,102,1,2025,2,0,2,22
1140,102,2,2025,1,2,4,22
1141,102,3,2025,1,1,4,22
1142,102,4,2025,2,3,2,22
1143,102,5,2025,1,0,2,22
1144,102,6,2025,3,0,3,22
1145,102,7,2025,1,2,2,22
1146,102,8,2025,2,2,3,22
1147,102,9,2025,1,4,2,22
1148,102,10,2025,4,3,1,22
1149,102,11,2025,1,1,1,22
1150,102,12,2025,0,1,0,22
1151,103,1,2025,3,1,3,22
1152,103,2,2025,3,2,5,22
1153,103,3,2025,4,2,2,22
1154,103,4,2025,3,0,2,22
1155,103,5,2025,3,0,2,22
1156,103,6,2025,3,3,2,22
1157,103,7,2025,0,0,3,22
1158,103,8,2025,4,1,6,22
1159,103,9,2025,2,2,5,22
1160,103,10,2025,2,4,6,22
1161,103,11,2025,2,0,2,22
1162,103,12,2025,0,3,3,22
1163,104,1,2025,2,1,1,22
1164,104,2,2025,4,1,5,22
1165,104,3,2025,1,0,1,22
1166,104,4,2025,2,3,5,22
1167,104,5,2025,0,1,3,22
1168,104,6,2025,3,0,2,22
1169,104,7,2025,3,2,5,22
1170,104,8,2025,0,2,3,22
1171,104,9,2025,1,2,2,22
1172,104,10,2025,1,0,6,22
1173,104,11,2025,3,1,2,22
1174,104,12,2025,1,1,4,22
1175,105,1,2025,0,1,3,22
1176,105,2,2025,2,1,6,22
1177,105,3,2025,0,2,3,22
1178,105,4,2025,2,0,1,22
1179,105,5,2025,3,0,4,22
1180,105,6,2025,0,2,3,22
1181,105,7,2025,1,1,1,22
1182,105,8,2025,1,1,2,22
1183,105,9,2025,3,1,2,22
1184,105,10,2025,3,2,3,22
1185,105,11,2025,3,1,2,22
1186,105,12,2025,1,1,5,22
1187,106,1,2025,3,0,4,22
1188,106,2,2025,1,1,4,22
1189,106,3,2025,0,1,2,22
1190,106,4,2025,1,0,5,22
1191,106,5,2025,1,1,8,22
1192,106,6,2025,3,1,3,22
1193,106,7,2025,3,3,4,22
1194,106,8,2025,1,1,4,22
1195,106,9,2025,1,0,2,22
1196,106,10,2025,1,1,3,22
1197,106,11,2025,1,1,3,22
1198,106,12,2025,3,0,4,22
1199,107,1,2025,2,5,2,22
1200,107,2,2025,2,2,1,22
1201,107,3,2025,1,1,4,22
1202,107,4,2025,2,0,3,22
1203,107,5,2025,3,0,4,22
1204,107,6,2025,2,0,6,22
1205,107,7,2025,0,2,1,22
1206,107,8,2025,0,4,3,22
1207,107,9,2025,3,2,1,22
1208,107,10,2025,2,0,1,22
1209,107,11,2025,0,2,1,22
1210,107,12,2025,0,0,3,22
1211,108,1,2025,4,1,4,22
1212,108,2,2025,0,0,3,22
1213,108,3,2025,2,0,2,22
1214,108,4,2025,2,1,2,22
1215,108,5,2025,1,1,5,22
1216,108,6,2025,1,3,3,22
1217,108,7,2025,2,0,3,22
1218,108,8,2025,3,0,3,22
1219,108,9,2025,0,1,4,22
1220,108,10,2025,1,2,2,22
1221,108,11,2025,0,0,2,22
1222,108,12,2025,0,0,3,22
1223,109,1,2025,3,2,3,22
1224,109,2,2025,1,1,4,22
1225,109,3,2025,0,2,3,22
1226,109,4,2025,1,0,5,22
1227,109,5,2025,3,2,3,22
1228,109,6,2025,1,2,4,22
1229,109,7,2025,1,0,2,22
1230,109,8,2025,1,0,0,22
1231,109,9,2025,1,1,2,22
1232,109,10,2025,1,1,4,22
1233,109,11,2025,2,0,2,22
1234,109,12,2025,3,2,4,22
1235,110,1,2025,3,4,5,22
1236,110,2,2025,4,0,4,22
1237,110,3,2025,2,2,2,22
1238,110,4,2025,1,0,0,22
1239,110,5,2025,2,2,3,22
1240,110,6,2025,5,1,5,22
1241,110,7,2025,5,3,10,22
1242,110,8,2025,5,1,2,22
1243,110,9,2025,0,3,3,22
1244,110,10,2025,3,0,7,22
1245,110,11,2025,2,0,1,22
1246,110,12,2025,4,0,5,22
1247,111,1,2025,1,0,3,22
1248,111,2,2025,0,2,1,22
1249,111,3,2025,1,1,1,22
1250,111,4,2025,2,1,4,22
1251,111,5,2025,1,4,2,22
1252,111,6,2025,0,0,5,22
1253,111,7,2025,2,3,6,22
1254,111,8,2025,4,0,4,22
1255,111,9,2025,1,0,3,22
1256,111,10,2025,1,0,2,22
1257,111,11,2025,2,0,2,22
1258,111,12,2025,2,1,2,22
1259,112,1,2025,1,1,5,22
1260,112,2,2025,3,1,3,22
1261,112,3,2025,2,1,1,22
1262,112,4,2025,5,0,3,22
1263,112,5,2025,3,2,3,22
1264,112,6,2025,1,1,2,22
1265,112,7,2025,1,0,7,22
1266,112,8,2025,1,0,2,22
1267,112,9,2025,3,1,1,22
1268,112,10,2025,0,0,1,22
1269,112,11,2025,1,2,1,22
1270,112,12,2025,1,1,1,22
1271,113,1,2025,0,2,4,22
1272,113,2,2025,2,2,4,22
1273,113,3,2025,2,4,2,22
1274,113,4,2025,1,2,1,22
1275,113,5,2025,4,0,1,22
1276,113,6,2025,1,1,2,22
1277,113,7,2025,3,4,2,22
1278,113,8,2025,3,1,3,22
1279,113,9,2025,2,0,2,22
1280,113,10,2025,3,1,2,22
1281,113,11,2025,1,0,0,22
1282,113,12,2025,2,0,2,22
1283,114,1,2025,5,0,1,22
1284,114,2,2025,2,2,3,22
1285,114,3,2025,3,5,0,22
1286,114,4,2025,2,1,3,22
1287,114,5,2025,5,0,2,22
1288,114,6,2025,1,0,5,22
1289,114,7,2025,3,1,2,22
1290,114,8,2025,3,2,3,22
1291,114,9,2025,1,1,2,22
1292,114,10,2025,1,1,5,22
1293,114,11,2025,1,1,2,22
1294,114,12,2025,3,1,3,22
1295,115,1,2025,2,2,3,22
1296,115,2,2025,1,0,0,22
1297,115,3,2025,1,0,4,22
1298,115,4,2025,3,0,3,22
1299,115,5,2025,1,1,4,22
1300,115,6,2025,2,4,2,22
1301,115,7,2025,1,0,2,22
1302,115,8,2025,0,1,5,22
1303,115,9,2025,0,2,4,22
1304,115,10,2025,2,0,4,22
1305,115,11,2025,1,2,1,22
1306,115,12,2025,3,1,0,22
1307,116,1,2025,2,3,3,22
1308,116,2,2025,2,2,2,22
1309,116,3,2025,1,2,4,22
1310,116,4,2025,2,4,3,22
1311,116,5,2025,4,4,7,22
1312,116,6,2025,4,3,2,22
1313,116,7,2025,3,1,3,22
1314,116,8,2025,2,0,2,22
1315,116,9,2025,3,0,3,22
1316,116,10,2025,6,1,3,22
1317,116,11,2025,3,0,2,22
1318,116,12,2025,2,2,3,22
1319,117,1,2025,2,2,3,22
1320,117,2,2025,1,2,2,22
1321,117,3,2025,2,0,5,22
1322,117,4,2025,4,0,5,22
1323,117,5,2025,1,0,2,22
1324,117,6,2025,1,1,1,22
1325,117,7,2025,1,0,2,22
1326,117,8,2025,1,1,4,22
1327,117,9,2025,2,1,3,22
1328,117,10,2025,3,0,1,22
1329,117,11,2025,2,0,3,22
1330,117,12,2025,2,0,0,22
1331,118,1,2025,3,2,1,22
1332,118,2,2025,0,2,6,22
1333,118,3,2025,0,0,4,22
1334,118,4,2025,1,1,1,22
1335,118,7,2025,1,1,3,22
1336,118,8,2025,0,2,3,22
1337,118,9,2025,1,2,5,22
1338,118,10,2025,3,1,3,22
1339,119,1,2025,2,0,0,22
1340,119,2,2025,0,0,3,22
1341,119,3,2025,3,1,1,22
1342,119,4,2025,3,1,2,22
1343,119,5,2025,0,2,4,22
1344,119,6,2025,0,2,6,22
1345,119,7,2025,0,0,4,22
1346,119,8,2025,2,0,5,22
1347,119,9,2025,0,0,5,22
1348,119,10,2025,2,0,4,22
1349,119,11,2025,4,1,1,22
1350,119,12,2025,1,1,2,22
1351,120,1,2025,2,0,4,22
1352,120,2,2025,1,1,4,22
1353,120,3,2025,0,0,5,22
1354,120,4,2025,0,1,7,22
1355,120,5,2025,0,1,3,22
1356,120,6,2025,0,0,2,22
1357,120,7,2025,2,0,3,22
1358,120,8,2025,0,1,4,22
1359,120,9,2025,1,1,3,22
1360,120,10,2025,0,0,4,22
1361,120,11,2025,0,1,3,22
1362,120,12,2025,1,1,3,22
1363,121,1,2025,0,1,1,22
1364,121,2,2025,0,2,3,22
1365,121,3,2025,0,3,1,22
1366,121,4,2025,3,0,2,22
1367,121,5,2025,1,1,7,22
1368,121,6,2025,1,0,6,22
1369,121,7,2025,2,0,0,22
1370,121,8,2025,1,1,3,22
1371,121,9,2025,0,0,3,22
1372,121,10,2025,1,3,0,22
1373,121,11,2025,1,1,4,22
1374,121,12,2025,2,0,3,22
1375,122,1,2025,1,0,1,22
1376,122,2,2025,2,3,3,22
1377,122,3,2025,0,0,4,22
1378,122,4,2025,1,1,2,22
1379,122,6,2025,4,0,2,22
1380,122,11,2025,2,2,3,22
1381,122,12,2025,4,3,5,22
1382,123,2,2025,0,3,1,22
1383,123,6,2025,6,3,1,22
1384,123,7,2025,3,3,3,22
1385,123,8,2025,3,3,4,22
1386,123,9,2025,2,1,4,22
1387,123,12,2025,2,7,3,22
1388,124,1,2025,3,0,8,22
1389,124,2,2025,2,4,2,22
1390,124,3,2025,0,3,1,22
1391,124,4,2025,2,0,3,22
1392,124,5,2025,2,1,2,22
1393,124,6,2025,1,1,1,22
1394,124,7,2025,4,2,2,22
1395,124,8,2025,0,1,5,22
1396,124,9,2025,2,0,4,22
1397,124,10,2025,3,0,0,22
1398,124,11,2025,3,2,0,22
1399,124,12,2025,3,2,2,22
1400,125,1,2025,1,3,4,22
1401,125,2,2025,1,0,5,22
1402,125,3,2025,1,1,6,22
1403,125,4,2025,1,0,1,22
1404,125,5,2025,1,2,8,22
1405,125,6,2025,1,2,2,22
1406,125,7,2025,3,1,6,22
1407,125,8,2025,2,0,5,22
1408,125,9,2025,5,1,2,22
1409,125,10,2025,1,0,2,22
1410,125,11,2025,0,1,0,22
1411,125,12,2025,3,0,4,22
1412,126,1,2025,5,1,2,22
1413,126,2,2025,1,0,1,22
1414,126,3,2025,5,0,2,22
1415,126,4,2025,2,0,5,22
1416,126,5,2025,1,2,1,22
1417,126,6,2025,0,3,2,22
1418,126,7,2025,2,3,4,22
1419,126,8,2025,3,2,4,22
1420,126,9,2025,1,1,6,22
1421,126,10,2025,2,2,3,22
1422,126,11,2025,3,2,2,22
1423,126,12,2025,1,0,4,22
1424,127,1,2025,2,0,2,22
1425,127,2,2025,2,1,2,22
1426,127,3,2025,0,2,3,22
1427,127,4,2025,2,0,5,22
1428,127,5,2025,5,1,7,22
1429,127,6,2025,2,1,3,22
1430,127,7,2025,0,1,1,22
1431,127,8,2025,1,0,2,22
1432,127,9,2025,2,0,2,22
1433,127,10,2025,0,1,3,22
1434,127,11,2025,1,1,7,22
1435,127,12,2025,0,1,3,22
1436,128,1,2025,1,2,3,22
1437,128,4,2025,1,0,2,22
1438,128,5,2025,1,1,3,22
1439,128,6,2025,2,0,3,22
1440,128,7,2025,3,0,4,22
1441,128,8,2025,3,0,3,22
1442,128,11,2025,2,2,3,22
1443,128,12,2025,0,3,6,22
1444,129,1,2025,3,1,1,22
1445,129,2,2025,2,0,2,22
1446,129,3,2025,2,1,2,22
1447,129,4,2025,2,3,1,22
1448,129,5,2025,6,4,7,22
1449,129,6,2025,1,3,0,22
1450,129,7,2025,1,1,3,22
1451,129,8,2025,2,3,0,22
1452,129,9,2025,2,2,5,22
1453,129,10,2025,3,3,2,22
1454,129,11,2025,7,2,3,22
1455,129,12,2025,5,2,2,22
1456,130,1,2025,5,2,2,22
1457,130,2,2025,3,2,3,22
1458,130,3,2025,1,0,4,22
1459,130,4,2025,3,2,2,22
1460,130,5,2025,3,2,5,22
1461,130,6,2025,3,0,3,22
1462,130,7,2025,1,1,9,22
1463,130,8,2025,0,2,6,22
1464,130,9,2025,0,0,2,22
1465,130,10,2025,1,0,3,22
1466,130,11,2025,1,1,4,22
1467,130,12,2025,0,1,1,22
1468,131,1,2025,0,0,6,22
1469,131,2,2025,1,0,0,22
1470,131,3,2025,1,0,2,22
1471,131,4,2025,0,3,6,22
1472,131,5,2025,3,0,4,22
1473,131,6,2025,2,1,1,22
1474,131,7,2025,2,1,5,22
1475,131,8,2025,0,0,7,22
1476,131,9,2025,1,1,2,22
1477,131,10,2025,0,1,2,22
1478,131,11,2025,2,4,3,22
1479,131,12,2025,0,0,1,22
1480,132,1,2025,1,1,3,22
1481,132,2,2025,1,1,1,22
1482,132,3,2025,0,0,5,22
1483,132,4,2025,4,3,3,22
1484,132,5,2025,1,2,3,22
1485,132,6,2025,1,0,4,22
1486,132,7,2025,1,1,4,22
1487,132,8,2025,4,2,6,22
1488,132,9,2025,2,3,1,22
1489,132,10,2025,5,0,2,22
1490,132,11,2025,2,2,1,22
1491,132,12,2025,2,1,5,22
1492,133,1,2025,4,2,1,22
1493,133,2,2025,4,2,1,22
1494,133,3,2025,1,1,6,22
1495,133,4,2025,0,4,2,22
1496,133,5,2025,7,2,3,22
1497,133,6,2025,1,1,2,22
1498,133,7,2025,2,6,3,22
1499,133,8,2025,1,2,1,22
1500,133,9,2025,2,2,5,22
1501,133,10,2025,2,1,0,22
1502,133,11,2025,3,3,6,22
1503,133,12,2025,0,2,4,22
1504,134,1,2025,2,1,2,22
1505,134,2,2025,0,0,3,22
1506,134,3,2025,2,1,1,22
1507,134,4,2025,3,3,4,22
1508,134,5,2025,2,0,5,22
1509,134,6,2025,0,0,4,22
1510,134,7,2025,4,1,2,22
1511,134,8,2025,1,2,2,22
1512,134,9,2025,4,2,2,22
1513,134,10,2025,0,3,3,22
1514,134,11,2025,0,0,4,22
1515,134,12,2025,0,2,7,22
1516,135,1,2025,2,0,4,22
1517,135,2,2025,2,1,3,22
1518,135,3,2025,2,1,2,22
1519,135,4,2025,1,0,5,22
1520,135,5,2025,1,0,1,22
1521,135,6,2025,0,0,5,22
1522,135,7,2025,2,0,0,22
1523,135,8,2025,0,0,3,22
1524,135,9,2025,2,3,1,22
1525,135,10,2025,1,3,3,22
1526,135,11,2025,1,1,3,22
1527,135,12,2025,4,0,2,22
1528,136,1,2025,2,0,1,22
1529,136,2,2025,1,0,5,22
1530,136,3,2025,1,2,4,22
1531,136,4,2025,1,2,2,22
1532,136,5,2025,1,0,4,22
1533,136,6,2025,1,0,3,22
1534,136,7,2025,1,2,3,22
1535,136,8,2025,0,0,3,22
1536,136,9,2025,2,2,4,22
1537,136,10,2025,2,0,0,22
1538,136,11,2025,0,0,2,22
1539,136,12,2025,3,0,5,22
1540,137,1,2025,2,2,4,22
1541,137,2,2025,1,0,7,22
1542,137,3,2025,3,1,5,22
1543,137,4,2025,1,3,4,22
1544,137,5,2025,0,5,5,22
1545,137,6,2025,3,1,1,22
1546,137,7,2025,2,0,4,22
1547,137,8,2025,0,1,1,22
1548,137,9,2025,1,1,2,22
1549,137,10,2025,0,2,2,22
1550,137,11,2025,2,0,0,22
1551,137,12,2025,3,0,2,22
1552,138,1,2025,0,0,4,22
1553,138,2,2025,2,0,1,22
1554,138,3,2025,0,1,3,22
1555,138,4,2025,1,1,4,22
1556,138,5,2025,2,1,6,22
1557,138,6,2025,1,3,5,22
1558,138,7,2025,1,0,1,22
1559,138,8,2025,3,0,1,22
1560,138,9,2025,5,2,3,22
1561,138,10,2025,1,1,8,22
1562,138,11,2025,4,0,3,22
1563,138,12,2025,0,1,6,22
1564,139,1,2025,0,0,4,22
1565,139,2,2025,2,1,3,22
1566,139,3,2025,1,0,1,22
1567,139,4,2025,1,1,2,22
1568,139,5,2025,3,2,5,22
1569,139,6,2025,1,1,4,22
1570,139,7,2025,0,0,2,22
1571,139,8,2025,0,0,1,22
1572,139,9,2025,0,1,1,22
1573,139,10,2025,4,1,5,22
1574,139,11,2025,0,2,7,22
1575,139,12,2025,0,2,3,22
1576,140,1,2025,0,0,4,22
1577,140,2,2025,2,3,4,22
1578,140,3,2025,0,1,4,22
1579,140,4,2025,2,0,3,22
1580,140,5,2025,1,2,2,22
1581,140,6,2025,1,2,4,22
1582,140,7,2025,1,0,5,22
1583,140,8,2025,1,2,0,22
1584,140,9,2025,0,1,4,22
1585,140,10,2025,0,3,8,22
1586,140,11,2025,0,1,3,22
1587,140,12,2025,1,2,1,22
1588,141,1,2025,2,0,5,22
1589,141,2,2025,2,2,3,22
1590,141,3,2025,1,0,3,22
1591,141,4,2025,0,0,2,22
1592,141,5,2025,1,1,5,22
1593,141,6,2025,3,0,0,22
1594,141,7,2025,5,0,1,22
1595,141,8,2025,2,0,4,22
1596,141,9,2025,0,0,2,22
1597,141,10,2025,3,2,1,22
1598,141,11,2025,3,2,1,22
1599,141,12,2025,4,2,7,22
1600,142,1,2025,1,0,4,22
1601,142,2,2025,3,3,6,22
1602,142,4,2025,3,5,2,22
1603,142,5,2025,1,3,3,22
