EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition
802,24,Male,Single,Customer Support,Support Associate,Master's,2021-06-23,4,Travel_Rarely,2,33959,4,5,3,3,3,No,3,0,No
803,32,Male,Married,Human Resources,Recruiter,Bachelor's,2022-06-10,3,Travel_Rarely,1,71326,3,1,1,2,2,No,3,2,No
804,44,Male,Single,Operations,Logistics Coordinator,High School,2025-01-02,0,Travel_Rarely,2,55847,0,2,3,4,4,No,3,2,No
805,30,Female,Single,Finance,Finance Manager,Bachelor's,2015-04-04,10,Non-Travel,18,115697,1,3,4,3,3,Yes,4,2,No
806,33,Female,Single,Operations,Operations Manager,High School,2024-09-01,1,Travel_Rarely,1,45287,1,2,2,1,2,No,4,3,No
807,32,Female,Single,Engineering,Software Engineer,Bachelor's,2021-12-11,4,Non-Travel,14,72329,4,1,4,4,3,No,3,1,Yes
808,47,Male,Single,Engineering,Software Engineer,Master's,2024-11-25,1,Non-Travel,9,62471,0,3,3,3,4,No,4,2,Yes
809,36,Male,Single,Engineering,QA Engineer,Master's,2009-10-20,16,Travel_Rarely,7,178396,1,1,4,4,4,No,3,0,No
810,35,Male,Married,Marketing,Marketing Manager,Master's,2016-10-05,9,Travel_Frequently,1,66184,2,0,3,4,3,Yes,3,2,No
811,40,Female,Married,Operations,Logistics Coordinator,Bachelor's,2020-04-20,5,Travel_Rarely,18,66371,0,1,4,3,3,Yes,4,3,No
812,34,Female,Single,Engineering,Senior Engineer,Bachelor's,2025-03-21,0,Non-Travel,23,67416,0,1,3,4,4,No,4,1,No
813,30,Female,Single,Engineering,Senior Engineer,Bachelor's,2018-11-06,7,Travel_Rarely,1,103506,1,3,3,4,3,No,3,1,No
814,22,Male,Single,Operations,Logistics Coordinator,High School,2023-12-31,2,Travel_Frequently,1,56329,1,3,4,4,3,No,5,3,No
815,24,Male,Single,Marketing,Marketing Manager,Bachelor's,2021-11-01,4,Travel_Rarely,35,61206,0,3,4,3,4,Yes,4,2,No
816,30,Male,Married,Marketing,Content Specialist,Master's,2025-03-12,0,Non-Travel,2,66034,0,1,4,1,2,No,4,3,No
817,29,Female,Married,Engineering,Senior Engineer,High School,2016-10-22,9,Travel_Rarely,1,105556,4,3,3,4,2,No,3,2,Yes
818,29,Female,Married,Sales,Sales Manager,Master's,2019-10-10,6,Non-Travel,12,64670,2,4,1,4,1,No,4,2,No
819,43,Male,Divorced,Customer Support,Support Team Lead,Master's,2023-08-26,2,Travel_Rarely,1,52187,2,2,3,4,3,Yes,2,1,Yes
820,38,Female,Single,Engineering,QA Engineer,Master's,2024-07-08,1,Travel_Rarely,3,96061,1,2,2,4,3,No,4,1,No
821,48,Male,Single,Engineering,Engineering Manager,Master's,2024-05-23,1,Non-Travel,7,131756,1,4,4,2,3,Yes,3,3,No
822,44,Female,Single,Customer Support,Support Team Lead,Master's,2019-05-27,6,Non-Travel,16,54747,5,1,2,2,3,Yes,4,4,No
823,24,Male,Married,Engineering,Senior Engineer,Bachelor's,2023-11-05,2,Travel_Frequently,1,67562,1,3,3,3,4,Yes,3,4,Yes
824,30,Male,Married,Sales,Account Manager,Bachelor's,2025-05-04,0,Travel_Rarely,12,65937,0,1,4,4,2,Yes,3,1,No
825,22,Female,Married,Marketing,Marketing Manager,Bachelor's,2025-09-01,0,Travel_Rarely,1,56512,0,1,2,2,3,No,4,5,No
826,26,Male,Single,Operations,Logistics Coordinator,Master's,2019-12-30,6,Non-Travel,3,64532,1,2,3,3,2,No,5,1,No
827,43,Female,Married,Customer Support,Support Team Lead,High School,2024-05-04,1,Travel_Rarely,6,44048,1,2,2,4,1,No,3,2,No
828,44,Male,Married,Operations,Operations Associate,Master's,2024-05-26,1,Non-Travel,6,30922,0,0,2,2,4,No,3,1,No
829,51,Female,Married,Finance,Finance Manager,High School,2024-08-01,1,Travel_Frequently,3,74516,1,3,2,4,4,Yes,3,3,No
830,44,Female,Married,Human Resources,HR Manager,Master's,2015-03-28,10,Travel_Rarely,1,70860,0,2,4,1,2,Yes,3,3,No
831,39,Female,Married,Human Resources,HR Manager,Bachelor's,2023-12-12,2,Travel_Frequently,17,48686,1,3,3,3,4,No,2,6,No
832,35,Female,Married,Marketing,Content Specialist,Bachelor's,2021-03-02,4,Travel_Rarely,17,67321,1,2,2,4,4,No,3,2,No
833,27,Male,Married,Sales,Account Manager,Bachelor's,2024-12-21,1,Travel_Rarely,17,78344,0,3,4,3,2,No,3,2,No
834,21,Female,Married,Sales,Sales Executive,Master's,2025-04-30,0,Travel_Rarely,4,41079,0,2,3,3,4,No,3,3,No
835,27,Male,Married,Operations,Operations Manager,Bachelor's,2024-06-02,1,Travel_Rarely,10,38143,0,0,3,2,1,No,4,4,No
836,26,Male,Single,Operations,Operations Manager,Master's,2022-11-08,3,Travel_Rarely,1,48503,3,5,2,1,4,Yes,5,2,No
837,36,Female,Single,Customer Support,Support Team Lead,Master's,2019-03-12,6,Travel_Rarely,6,52261,2,2,4,1,3,Yes,4,2,No
838,46,Female,Single,Sales,Sales Executive,High School,2025-12-14,0,Non-Travel,8,43783,0,0,2,3,3,No,2,4,No
839,42,Male,Single,Finance,Finance Manager,Master's,2025-08-22,0,Non-Travel,2,71073,0,1,2,4,2,No,3,6,No
840,35,Male,Single,Customer Support,Support Team Lead,PhD,2017-03-08,8,Non-Travel,1,58337,0,2,4,2,4,No,4,0,No
841,37,Male,Divorced,Engineering,Senior Engineer,High School,2024-11-28,1,Travel_Rarely,1,80479,1,1,2,4,4,No,3,4,No
842,34,Female,Married,Customer Support,Support Associate,High School,2025-08-22,0,Non-Travel,1,31034,0,3,2,3,4,No,4,2,No
843,27,Male,Married,Operations,Operations Manager,PhD,2024-02-10,1,Non-Travel,1,42212,1,0,2,3,3,No,3,5,No
844,39,Male,Single,Customer Support,Support Team Lead,High School,2025-06-15,0,Travel_Rarely,1,37582,0,1,4,3,4,No,2,3,No
845,42,Male,Single,Engineering,Senior Engineer,Bachelor's,2023-09-04,2,Travel_Rarely,1,92035,0,2,3,3,4,Yes,4,2,No
846,31,Female,Single,Marketing,Marketing Associate,Master's,2025-11-12,0,Non-Travel,4,42517,0,2,3,4,4,No,3,3,No
847,37,Male,Married,Customer Support,Support Team Lead,Master's,2024-03-04,1,Travel_Rarely,1,40937,1,0,3,3,4,No,1,4,No
848,30,Male,Single,Sales,Sales Executive,High School,2022-05-15,3,Non-Travel,5,47023,3,2,3,4,3,No,3,3,No
849,40,Female,Married,Marketing,Content Specialist,Master's,2025-07-21,0,Travel_Rarely,3,60467,0,1,3,3,2,No,4,3,No
850,24,Male,Married,Sales,Sales Executive,High School,2021-02-05,4,Non-Travel,8,46296,3,3,3,4,3,No,4,3,Yes
851,22,Female,Married,Human Resources,HR Associate,High School,2024-07-29,1,Non-Travel,2,34944,0,2,3,3,4,No,2,0,No
852,35,Male,Single,Engineering,Software Engineer,Bachelor's,2025-07-26,0,Non-Travel,28,58496,0,3,4,2,1,Yes,3,2,No
853,40,Male,Married,Customer Support,Support Associate,Master's,2015-03-14,10,Travel_Frequently,10,48893,0,1,3,1,3,Yes,5,2,No
854,42,Male,Divorced,Operations,Operations Associate,Bachelor's,2020-11-04,5,Travel_Frequently,10,39384,5,3,3,1,4,Yes,3,2,No
855,36,Male,Single,Sales,Sales Manager,Bachelor's,2018-10-29,7,Travel_Rarely,13,74639,0,1,1,4,3,No,3,1,No
856,41,Female,Single,Human Resources,Recruiter,Bachelor's,2024-12-01,1,Travel_Rarely,1,60816,1,2,2,4,2,No,3,4,No
857,22,Female,Married,Operations,Operations Manager,Master's,2025-07-09,0,Non-Travel,10,44162,0,0,3,4,4,No,4,3,No
858,38,Male,Married,Finance,Financial Analyst,Master's,2025-12-09,0,Travel_Rarely,3,41853,0,2,2,2,4,Yes,5,1,No
859,38,Male,Single,Sales,Sales Manager,Bachelor's,2022-03-11,3,Travel_Frequently,1,54781,3,1,3,4,4,No,4,1,No
860,40,Male,Single,Customer Support,Support Associate,Bachelor's,2024-12-08,1,Travel_Rarely,2,31974,1,2,3,2,2,No,4,1,No
861,33,Female,Single,Sales,Account Manager,Bachelor's,2014-01-17,11,Travel_Rarely,1,90614,5,1,3,2,1,No,4,1,No
862,35,Female,Divorced,Customer Support,Support Team Lead,PhD,2021-04-18,4,Travel_Rarely,25,51186,0,0,4,3,4,No,3,2,No
863,30,Male,Married,Finance,Finance Manager,Bachelor's,2025-06-21,0,Travel_Rarely,2,72873,0,0,4,3,1,No,4,3,No
864,34,Female,Single,Marketing,Marketing Manager,Master's,2024-08-21,1,Travel_Frequently,3,48101,1,2,3,3,3,No,4,1,No
865,26,Female,Divorced,Sales,Account Manager,Master's,2020-10-20,5,Non-Travel,14,78633,1,2,4,2,2,Yes,3,3,No
866,32,Male,Married,Sales,Sales Executive,Master's,2013-11-02,12,Non-Travel,3,63758,0,1,4,4,3,No,4,4,No
867,37,Male,Married,Finance,Financial Analyst,Bachelor's,2017-12-30,8,Travel_Rarely,3,57054,0,3,4,4,1,No,5,4,No
868,39,Male,Divorced,Sales,Account Manager,Bachelor's,2023-10-09,2,Non-Travel,4,71765,0,2,3,1,4,No,2,3,No
869,32,Female,Married,Marketing,Marketing Manager,Bachelor's,2024-08-29,1,Non-Travel,3,41841,1,2,3,3,2,No,3,4,No
870,30,Female,Single,Customer Support,Support Associate,Master's,2022-03-03,3,Travel_Rarely,4,38307,0,0,1,3,2,Yes,1,1,Yes
871,48,Male,Single,Marketing,Content Specialist,Master's,2023-08-26,2,Non-Travel,2,69402,0,3,3,3,3,No,4,3,No
872,31,Male,Divorced,Customer Support,Support Associate,Bachelor's,2019-01-03,6,Travel_Rarely,1,41434,4,3,2,1,2,No,5,2,No
873,36,Male,Single,Engineering,Software Engineer,Bachelor's,2021-06-12,4,Travel_Rarely,12,61046,4,1,3,4,3,Yes,3,3,Yes
874,40,Male,Married,Sales,Account Manager,Bachelor's,2025-01-18,0,Travel_Rarely,9,60817,0,1,4,3,2,No,2,5,Yes
875,35,Male,Divorced,Finance,Finance Manager,Bachelor's,2024-09-18,1,Non-Travel,1,74294,0,3,2,3,3,No,3,1,No
876,45,Male,Single,Sales,Sales Manager,High School,2022-08-19,3,Travel_Rarely,7,65101,2,1,3,3,4,No,4,1,No
877,25,Male,Single,Marketing,Marketing Manager,Bachelor's,2022-03-27,3,Travel_Rarely,4,60267,0,4,2,3,4,No,3,4,Yes
878,30,Female,Married,Marketing,Marketing Associate,High School,2019-06-06,6,Travel_Rarely,7,54603,5,5,3,3,4,No,5,2,No
879,21,Female,Single,Finance,Finance Manager,PhD,2024-08-07,1,Travel_Rarely,9,72903,1,3,3,3,4,No,4,2,No
880,31,Male,Divorced,Sales,Sales Executive,Bachelor's,2024-12-11,1,Travel_Rarely,7,34220,0,3,4,4,2,No,4,1,No
881,37,Male,Single,Engineering,QA Engineer,Bachelor's,2025-11-12,0,Travel_Rarely,4,100142,0,3,4,3,2,No,4,3,Yes
882,28,Female,Single,Engineering,QA Engineer,Bachelor's,2017-12-09,8,Travel_Frequently,4,132331,3,1,4,4,4,Yes,3,4,No
883,40,Female,Married,Engineering,QA Engineer,Master's,2023-08-01,2,Non-Travel,1,103624,2,2,3,4,3,No,4,3,No
884,47,Male,Single,Human Resources,HR Manager,Bachelor's,2022-06-16,3,Travel_Frequently,2,48163,1,2,1,4,3,No,2,3,No
885,32,Female,Single,Human Resources,HR Associate,Master's,2015-06-12,10,Non-Travel,2,50523,0,2,3,3,2,Yes,2,1,No
886,35,Male,Single,Engineering,Senior Engineer,Bachelor's,2023-06-26,2,Travel_Rarely,16,91073,2,2,3,3,4,No,3,1,No
887,41,Female,Married,Engineering,Senior Engineer,Master's,2025-04-29,0,Non-Travel,13,83767,0,4,3,4,4,Yes,5,0,Yes
888,41,Male,Divorced,Sales,Sales Manager,PhD,2024-06-26,1,Non-Travel,6,53632,1,5,3,4,3,Yes,3,4,No
889,38,Male,Single,Customer Support,Support Team Lead,High School,2018-10-18,7,Travel_Frequently,9,58261,2,3,4,3,3,No,2,3,No
890,29,Male,Single,Engineering,Software Engineer,Bachelor's,2023-09-22,2,Travel_Rarely,2,60343,0,2,2,3,4,No,1,3,No
891,31,Female,Married,Engineering,Engineering Manager,Bachelor's,2023-01-26,2,Non-Travel,20,138539,0,1,4,1,4,Yes,4,0,No
892,21,Male,Married,Customer Support,Support Associate,Bachelor's,2024-04-26,1,Non-Travel,5,27777,1,1,2,2,3,No,4,2,No
893,38,Female,Married,Sales,Account Manager,High School,2024-12-30,1,Non-Travel,5,64685,1,1,1,2,2,Yes,3,3,Yes
894,27,Male,Married,Operations,Logistics Coordinator,Master's,2019-02-28,6,Travel_Rarely,8,67336,0,1,3,4,3,No,4,4,No
895,39,Female,Married,Engineering,Engineering Manager,Bachelor's,2022-05-28,3,Non-Travel,6,129991,0,1,4,2,4,No,3,2,No
896,35,Female,Single,Marketing,Marketing Manager,Bachelor's,2025-05-02,0,Travel_Rarely,2,50872,0,5,1,3,2,No,4,4,No
897,37,Male,Single,Finance,Financial Analyst,Master's,2023-01-09,2,Non-Travel,11,48923,0,3,4,2,4,No,3,1,No
898,24,Female,Single,Engineering,Senior Engineer,Bachelor's,2021-05-27,4,Non-Travel,4,90017,2,3,3,4,3,No,4,3,No
899,32,Male,Single,Sales,Account Manager,Master's,2019-05-04,6,Travel_Rarely,4,86949,2,3,3,3,3,No,3,4,No
900,31,Male,Married,Customer Support,Support Associate,Bachelor's,2023-02-21,2,Travel_Rarely,5,38092,0,3,3,2,4,No,5,1,No
901,28,Male,Married,Sales,Sales Manager,Master's,2023-07-26,2,Travel_Frequently,14,55105,2,1,3,4,4,Yes,3,2,No
902,40,Male,Single,Operations,Operations Manager,Bachelor's,2025-06-25,0,Travel_Rarely,1,46027,0,3,3,2,3,Yes,3,2,No
903,39,Female,Single,Sales,Sales Manager,Master's,2023-02-19,2,Travel_Rarely,2,53005,2,1,2,2,2,No,2,3,Yes
904,35,Male,Married,Human Resources,HR Associate,Bachelor's,2024-05-01,1,Non-Travel,8,39176,1,3,3,3,4,No,3,2,No
905,39,Male,Married,Engineering,Senior Engineer,Bachelor's,2025-04-10,0,Travel_Rarely,6,77620,0,0,2,4,3,No,3,0,No
906,34,Female,Single,Operations,Operations Associate,Bachelor's,2024-07-26,1,Non-Travel,1,31311,1,2,3,2,1,No,4,0,No
907,32,Male,Married,Marketing,Content Specialist,Bachelor's,2025-08-31,0,Travel_Frequently,15,60154,0,5,3,4,4,No,4,2,No
908,31,Male,Divorced,Customer Support,Support Team Lead,Master's,2025-12-06,0,Travel_Rarely,4,45459,0,1,2,2,2,Yes,4,6,No
909,26,Male,Married,Operations,Operations Associate,Master's,2025-12-01,0,Travel_Rarely,19,38976,0,2,3,4,3,Yes,2,3,No
910,24,Female,Divorced,Sales,Sales Executive,Bachelor's,2021-02-16,4,Travel_Rarely,15,49461,3,2,2,4,1,Yes,4,0,No
911,24,Male,Married,Operations,Operations Manager,Bachelor's,2023-09-19,2,Non-Travel,2,49145,2,3,2,3,3,Yes,3,1,No
912,36,Female,Married,Finance,Finance Manager,Master's,2022-06-27,3,Travel_Rarely,8,84358,2,7,1,4,4,No,2,3,No
913,38,Female,Married,Engineering,Senior Engineer,Bachelor's,2007-04-21,18,Travel_Rarely,18,136105,3,0,3,3,4,No,4,6,No
914,24,Male,Single,Sales,Sales Executive,Master's,2021-06-27,4,Travel_Frequently,22,49765,0,1,3,3,3,No,4,3,No
915,32,Male,Single,Finance,Financial Analyst,Bachelor's,2017-12-17,8,Travel_Frequently,7,59026,3,0,2,4,3,Yes,3,2,No
916,39,Female,Divorced,Finance,Financial Analyst,Master's,2023-01-25,2,Non-Travel,1,44360,0,2,3,1,2,No,2,4,Yes
917,33,Female,Divorced,Engineering,Senior Engineer,Bachelor's,2017-06-12,8,Travel_Frequently,5,108769,0,1,2,4,3,Yes,4,1,No
918,28,Male,Single,Finance,Financial Analyst,High School,2017-08-12,8,Non-Travel,1,53835,3,2,4,4,2,No,4,2,No
919,29,Male,Married,Engineering,Software Engineer,Master's,2025-12-14,0,Non-Travel,1,54120,0,2,3,1,2,No,2,2,No
920,21,Female,Married,Customer Support,Support Team Lead,High School,2024-04-29,1,Travel_Rarely,4,43498,1,2,1,4,3,Yes,4,1,Yes
921,21,Female,Single,Customer Support,Support Associate,Bachelor's,2024-11-14,1,Travel_Rarely,14,27184,1,2,2,4,4,No,2,5,Yes
922,29,Male,Single,Engineering,Engineering Manager,Bachelor's,2025-11-08,0,Travel_Rarely,9,117587,0,2,4,2,4,Yes,3,1,No
923,22,Female,Single,Sales,Sales Manager,Bachelor's,2025-05-01,0,Travel_Frequently,1,51414,0,4,1,4,3,No,3,2,Yes
924,25,Female,Married,Engineering,QA Engineer,Bachelor's,2024-04-26,1,Travel_Rarely,3,81170,1,3,3,3,2,No,5,2,No
925,35,Male,Single,Engineering,Engineering Manager,High School,2023-08-09,2,Non-Travel,6,122187,2,1,3,1,4,Yes,3,1,No
926,36,Male,Single,Engineering,Senior Engineer,Master's,2025-01-28,0,Non-Travel,1,79758,0,1,3,4,3,No,4,3,No
927,41,Male,Married,Operations,Logistics Coordinator,Bachelor's,2024-01-30,1,Travel_Rarely,2,58760,1,2,2,3,2,No,3,3,No
928,34,Male,Single,Operations,Operations Manager,PhD,2019-04-05,6,Non-Travel,7,58582,6,2,3,3,4,No,4,1,Yes
929,48,Male,Single,Sales,Account Manager,High School,2024-02-25,1,Travel_Rarely,27,73251,1,2,3,3,1,No,2,1,No
930,37,Male,Married,Customer Support,Support Team Lead,High School,2017-09-11,8,Non-Travel,1,58800,2,2,3,3,4,No,3,3,No
931,29,Male,Divorced,Operations,Operations Associate,Bachelor's,2024-01-20,1,Travel_Rarely,1,35891,0,0,2,3,3,Yes,3,3,No
932,43,Male,Single,Engineering,QA Engineer,Master's,2025-02-26,0,Travel_Rarely,3,107166,0,1,3,4,3,No,5,1,No
933,21,Female,Married,Operations,Operations Associate,Bachelor's,2024-11-23,1,Travel_Rarely,1,34455,1,3,3,3,4,Yes,4,6,No
934,30,Male,Single,Human Resources,HR Associate,High School,2023-11-05,2,Travel_Rarely,13,34847,0,3,3,3,2,No,2,6,No
935,26,Male,Single,Finance,Financial Analyst,Master's,2021-11-23,4,Travel_Rarely,20,55077,0,1,3,3,1,Yes,4,3,No
936,21,Female,Single,Operations,Operations Manager,Bachelor's,2024-07-07,1,Travel_Rarely,3,49772,1,4,3,3,4,No,4,3,Yes
937,33,Male,Single,Operations,Operations Associate,Bachelor's,2025-12-31,0,Non-Travel,5,38060,0,2,4,3,4,No,2,0,No
938,28,Female,Divorced,Engineering,Software Engineer,Bachelor's,2017-11-13,8,Non-Travel,2,79348,0,6,4,3,3,Yes,3,2,No
939,22,Male,Divorced,Engineering,Senior Engineer,Master's,2023-07-16,2,Travel_Rarely,9,75491,0,3,4,4,2,No,4,1,Yes
940,25,Male,Married,Customer Support,Support Associate,Bachelor's,2020-03-05,5,Travel_Rarely,1,45659,0,0,2,3,3,Yes,3,2,No
941,31,Male,Married,Marketing,Marketing Associate,Bachelor's,2020-09-23,5,Travel_Rarely,13,37805,3,1,3,3,4,No,3,2,No
942,21,Female,Married,Engineering,QA Engineer,Bachelor's,2024-06-13,1,Travel_Rarely,7,99840,1,2,3,4,4,No,4,1,No
943,21,Female,Married,Engineering,Software Engineer,Bachelor's,2025-05-30,0,Travel_Rarely,2,61579,0,0,3,3,4,No,5,2,Yes
944,33,Female,Married,Operations,Operations Associate,Master's,2022-07-15,3,Travel_Rarely,4,41783,1,3,4,1,3,No,3,2,No
945,35,Female,Single,Marketing,Marketing Associate,PhD,2023-12-23,2,Non-Travel,1,40441,0,1,3,3,1,No,2,1,No
946,42,Female,Married,Customer Support,Support Associate,Bachelor's,2019-04-13,6,Travel_Rarely,2,36082,0,1,4,4,3,No,3,2,No
947,21,Male,Single,Engineering,Engineering Manager,PhD,2024-03-05,1,Non-Travel,9,96369,1,2,2,3,3,No,4,2,No
948,21,Male,Married,Engineering,Senior Engineer,PhD,2024-12-14,1,Travel_Rarely,1,73705,1,2,4,3,3,No,4,2,No
949,30,Male,Married,Engineering,Software Engineer,Bachelor's,2024-08-13,1,Travel_Rarely,11,62324,0,2,3,4,3,No,4,1,No
950,38,Male,Single,Finance,Financial Analyst,Bachelor's,2024-03-20,1,Non-Travel,7,49066,1,2,4,4,3,Yes,3,4,No
951,50,Male,Single,Operations,Operations Manager,Bachelor's,2025-03-29,0,Travel_Rarely,8,45955,0,2,2,3,1,Yes,3,5,No
952,43,Male,Married,Marketing,Content Specialist,Bachelor's,2024-06-27,1,Travel_Rarely,3,65502,1,4,4,4,4,No,4,0,No
953,27,Female,Single,Sales,Account Manager,Bachelor's,2025-07-11,0,Non-Travel,3,70962,0,0,3,3,1,Yes,4,3,Yes
954,38,Male,Married,Sales,Sales Executive,Bachelor's,2025-02-09,0,Travel_Rarely,2,38337,0,1,3,4,3,No,3,1,No
955,21,Female,Married,Finance,Finance Manager,Master's,2024-07-11,1,Travel_Rarely,4,75081,1,3,3,3,2,No,3,4,No
956,28,Female,Single,Operations,Logistics Coordinator,Bachelor's,2023-09-15,2,Non-Travel,7,54808,0,1,4,2,4,No,3,2,No
957,40,Male,Married,Sales,Sales Executive,Bachelor's,2018-02-09,7,Travel_Rarely,12,51810,0,2,4,1,2,Yes,3,3,No
958,31,Male,Single,Engineering,Engineering Manager,Master's,2014-08-27,11,Non-Travel,1,162364,4,2,2,3,3,No,4,4,No
959,35,Male,Divorced,Engineering,QA Engineer,Bachelor's,2025-08-02,0,Travel_Rarely,2,96042,0,3,1,4,3,No,4,2,Yes
960,25,Female,Single,Marketing,Content Specialist,Master's,2025-10-13,0,Travel_Rarely,4,64955,0,1,3,4,3,No,5,3,No
961,35,Male,Single,Engineering,Senior Engineer,Master's,2025-07-20,0,Travel_Rarely,2,87267,0,1,4,3,4,Yes,2,3,No
962,27,Male,Single,Sales,Sales Manager,Master's,2024-09-14,1,Non-Travel,6,62435,1,3,2,3,4,Yes,2,0,No
963,26,Female,Divorced,Engineering,Senior Engineer,High School,2025-05-20,0,Travel_Rarely,45,83509,0,2,3,1,4,No,5,3,No
964,29,Male,Single,Marketing,Content Specialist,Bachelor's,2018-05-08,7,Non-Travel,3,87126,2,3,4,3,4,No,2,3,No
965,45,Female,Single,Customer Support,Support Team Lead,Master's,2021-12-05,4,Travel_Frequently,6,52585,2,2,4,4,3,No,3,1,Yes
966,41,Female,Single,Sales,Sales Executive,Master's,2025-10-26,0,Non-Travel,23,40310,0,2,4,3,2,No,3,2,No
967,37,Female,Married,Engineering,Senior Engineer,Master's,2021-11-19,4,Non-Travel,19,99404,4,1,3,4,3,No,4,1,No
968,39,Male,Single,Customer Support,Support Associate,Master's,2024-03-27,1,Travel_Rarely,5,30876,1,4,3,3,3,No,3,0,No
969,21,Male,Married,Sales,Sales Manager,Bachelor's,2024-01-04,1,Travel_Rarely,2,58813,1,6,2,1,1,No,2,0,No
970,21,Male,Single,Human Resources,Recruiter,PhD,2024-06-16,1,Travel_Rarely,1,64802,1,3,2,2,3,No,4,3,No
971,21,Female,Single,Human Resources,Recruiter,Master's,2025-01-28,0,Non-Travel,10,64402,0,3,1,3,2,No,3,6,Yes
972,36,Male,Married,Sales,Sales Executive,Master's,2022-01-10,3,Non-Travel,2,46564,3,3,4,2,4,No,4,2,No
973,43,Male,Married,Engineering,Engineering Manager,Master's,2025-03-27,0,Non-Travel,7,112743,0,1,3,2,1,No,4,0,Yes
974,29,Male,Married,Sales,Sales Manager,Master's,2016-03-31,9,Non-Travel,4,76577,1,4,4,1,4,No,5,3,No
975,41,Female,Single,Engineering,Senior Engineer,Bachelor's,2018-08-05,7,Non-Travel,8,98285,1,5,4,3,3,No,4,2,No
976,35,Male,Married,Finance,Financial Analyst,Master's,2021-01-18,4,Travel_Frequently,25,51654,1,2,2,3,2,No,5,6,No
977,33,Female,Single,Sales,Sales Executive,Master's,2018-11-18,7,Travel_Frequently,6,53330,0,1,3,3,4,No,3,5,No
978,29,Female,Married,Sales,Sales Executive,Bachelor's,2025-01-26,0,Non-Travel,12,34810,0,1,3,2,4,No,4,2,No
979,32,Male,Divorced,Operations,Logistics Coordinator,Bachelor's,2016-04-02,9,Travel_Rarely,1,73314,2,3,4,4,3,Yes,4,0,No
980,28,Male,Single,Customer Support,Support Associate,High School,2023-04-25,2,Non-Travel,2,29877,0,5,3,3,4,No,4,5,No
981,33,Male,Single,Engineering,Software Engineer,Bachelor's,2025-07-28,0,Travel_Frequently,1,49329,0,4,2,4,4,Yes,3,2,No
982,41,Female,Married,Human Resources,HR Manager,Bachelor's,2022-06-21,3,Non-Travel,9,51388,3,2,2,4,4,No,5,3,No
983,29,Male,Married,Operations,Logistics Coordinator,Bachelor's,2023-04-26,2,Non-Travel,21,56350,1,4,3,4,3,No,4,4,No
984,39,Female,Single,Customer Support,Support Associate,Master's,2024-04-04,1,Travel_Frequently,1,30969,1,3,4,2,3,No,3,0,No
985,34,Male,Single,Human Resources,HR Manager,Bachelor's,2023-10-26,2,Non-Travel,12,46886,1,3,2,4,4,No,4,1,No
986,28,Male,Married,Sales,Sales Executive,Bachelor's,2024-11-15,1,Travel_Frequently,1,38039,1,1,3,2,1,No,4,3,No
987,41,Female,Married,Marketing,Marketing Manager,Bachelor's,2023-12-14,2,Travel_Rarely,4,52370,0,1,2,3,4,Yes,4,3,Yes
988,24,Male,Married,Marketing,Content Specialist,Master's,2022-04-07,3,Non-Travel,1,75773,2,3,3,1,3,No,4,2,No
989,37,Male,Single,Engineering,Senior Engineer,High School,2020-10-15,5,Travel_Rarely,5,87721,0,2,4,3,4,No,4,3,No
990,29,Female,Single,Finance,Financial Analyst,Bachelor's,2019-11-25,6,Travel_Rarely,32,57310,0,1,3,4,2,No,1,2,Yes
991,34,Male,Divorced,Finance,Finance Manager,High School,2020-11-13,5,Travel_Rarely,2,91385,1,3,2,3,3,No,4,3,No
992,34,Male,Single,Customer Support,Support Associate,Master's,2023-12-08,2,Non-Travel,2,35995,2,1,2,3,2,No,1,6,No
993,35,Male,Single,Operations,Operations Associate,Master's,2025-09-29,0,Travel_Rarely,4,37057,0,4,3,3,4,No,3,6,No
994,42,Male,Married,Engineering,Engineering Manager,Master's,2025-08-05,0,Travel_Rarely,5,117657,0,2,4,3,3,No,3,1,No
995,35,Male,Divorced,Engineering,QA Engineer,Bachelor's,2013-12-07,12,Travel_Rarely,1,154393,0,1,1,4,3,No,2,0,No
996,35,Male,Single,Operations,Operations Manager,Master's,2025-02-14,0,Non-Travel,4,48096,0,0,2,3,4,No,5,2,No
997,35,Female,Single,Human Resources,HR Manager,Bachelor's,2021-03-14,4,Travel_Rarely,1,47420,4,0,4,2,4,Yes,5,0,Yes
998,45,Female,Divorced,Engineering,Software Engineer,Bachelor's,2023-03-29,2,Travel_Rarely,1,59491,0,3,3,2,3,Yes,4,2,Yes
999,38,Female,Married,Operations,Logistics Coordinator,High School,2023-03-26,2,Non-Travel,35,63202,2,3,3,1,3,No,5,5,No
1000,22,Male,Single,Operations,Operations Associate,Bachelor's,2025-01-08,0,Travel_Rarely,16,38442,0,1,4,4,1,No,3,1,No
1001,23,Male,Single,Sales,Account Manager,Master's,2022-06-29,3,Travel_Rarely,7,80560,3,0,2,2,4,Yes,2,6,No
1002,32,Male,Married,Engineering,Senior Engineer,Master's,2025-10-13,0,Travel_Rarely,2,71182,0,0,3,3,4,No,4,4,No
