EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition,SegmentLabel,AttritionRiskScore,RiskCategory
156,28,Male,Single,Engineering,Senior Engineer,Master's,2020-08-09,5,Travel_Rarely,17,96422,1,1,3,2,4,Yes,4,4,Yes,Stable Core,,
157,32,Female,Divorced,Sales,Sales Manager,Bachelor's,2025-08-05,0,Non-Travel,7,59557,0,2,4,2,3,Yes,3,2,No,Early-Career Builder,0.4953813910100903,Medium
158,24,Male,Married,Operations,Operations Associate,High School,2021-09-30,4,Travel_Rarely,1,37510,4,2,1,3,3,Yes,4,0,No,Disengaged,0.472876926988335,Medium
159,26,Male,Married,Engineering,Engineering Manager,Bachelor's,2022-05-02,3,Non-Travel,18,149067,1,1,3,4,4,Yes,3,2,No,Stable Core,0.3845944380377035,Medium
160,29,Male,Single,Sales,Sales Manager,Bachelor's,2020-07-06,5,Travel_Rarely,6,66107,3,1,2,2,3,No,4,0,Yes,Disengaged,,
161,29,Female,Single,Engineering,QA Engineer,Master's,2016-01-12,9,Non-Travel,4,142903,0,4,2,4,3,No,3,0,No,Stable Core,0.1732985371372938,Low
162,42,Female,Single,Operations,Logistics Coordinator,Bachelor's,2009-03-20,16,Travel_Rarely,6,90165,5,4,4,1,4,No,3,2,No,Stable Core,0.1318962446030035,Low
163,29,Male,Married,Sales,Sales Manager,Master's,2016-06-21,9,Travel_Rarely,9,71845,1,1,4,2,4,Yes,4,2,No,Stable Core,0.3006066062514162,Medium
164,26,Male,Single,Sales,Sales Executive,Master's,2019-07-27,6,Travel_Rarely,1,48863,0,3,2,3,4,Yes,4,3,Yes,Disengaged,,
165,37,Female,Married,Marketing,Marketing Manager,Master's,2025-11-27,0,Travel_Frequently,7,51885,0,3,2,4,1,No,3,1,No,High Performer / Flight Risk,0.51811038233004,Medium
166,32,Female,Married,Finance,Financial Analyst,Master's,2024-03-20,1,Travel_Rarely,3,46104,0,2,3,3,2,Yes,4,6,No,High Performer / Flight Risk,0.5336821046536975,Medium
167,31,Female,Single,Engineering,Engineering Manager,PhD,2025-10-19,0,Non-Travel,1,113660,0,2,3,3,3,No,4,4,No,Early-Career Builder,0.39958991848475,Medium
168,37,Female,Married,Customer Support,Support Associate,Master's,2020-07-13,5,Travel_Rarely,5,36068,0,2,2,2,4,No,4,2,Yes,Disengaged,,
169,33,Female,Divorced,Engineering,QA Engineer,Bachelor's,2021-05-17,4,Travel_Rarely,1,109610,4,0,4,4,4,No,3,6,No,Stable Core,0.159956139183468,Low
170,36,Female,Married,Human Resources,HR Manager,Bachelor's,2023-06-02,2,Travel_Rarely,13,47738,0,0,3,2,2,No,4,2,No,High Performer / Flight Risk,0.481533502769724,Medium
171,29,Female,Single,Marketing,Marketing Manager,PhD,2019-12-27,6,Travel_Rarely,7,63667,1,2,3,2,4,Yes,2,4,Yes,Early-Career Builder,,
172,45,Male,Single,Customer Support,Support Team Lead,High School,2025-07-30,0,Travel_Rarely,7,44479,0,1,3,3,4,No,3,2,No,Early-Career Builder,0.3971845388029985,Medium
173,44,Female,Divorced,Sales,Sales Manager,High School,2023-09-30,2,Non-Travel,12,60347,2,2,2,3,3,No,1,1,No,Disengaged,0.2661095625729164,Low
174,23,Female,Single,Operations,Logistics Coordinator,Bachelor's,2025-12-22,0,Travel_Rarely,6,58680,0,4,3,2,3,No,3,0,No,Early-Career Builder,0.4196063340932935,Medium
175,39,Male,Single,Finance,Finance Manager,Bachelor's,2025-09-01,0,Travel_Rarely,1,66942,0,2,3,4,2,No,2,0,No,High Performer / Flight Risk,0.3797159750053324,Medium
176,49,Male,Single,Customer Support,Support Associate,High School,2025-02-09,0,Travel_Rarely,8,30430,0,0,2,2,2,No,3,4,Yes,High Performer / Flight Risk,,
177,26,Male,Single,Customer Support,Support Team Lead,Bachelor's,2025-11-07,0,Non-Travel,3,44468,0,1,4,3,4,No,3,1,No,Early-Career Builder,0.3822688259052438,Medium
178,29,Male,Single,Customer Support,Support Team Lead,Bachelor's,2024-10-18,1,Travel_Rarely,39,46248,1,1,3,4,2,No,3,5,Yes,High Performer / Flight Risk,,
179,29,Male,Single,Human Resources,HR Manager,PhD,2021-08-29,4,Travel_Rarely,4,63920,0,2,4,4,2,No,4,2,Yes,High Performer / Flight Risk,,
180,48,Female,Single,Customer Support,Support Associate,High School,2024-10-06,1,Travel_Rarely,6,35250,1,4,2,3,3,No,3,0,No,Disengaged,0.3420644185187078,Medium
181,31,Male,Single,Engineering,Senior Engineer,Bachelor's,2025-04-18,0,Travel_Rarely,6,74898,0,3,1,4,3,No,4,5,No,Disengaged,0.523554468813998,Medium
182,28,Male,Single,Engineering,Software Engineer,Bachelor's,2022-12-13,3,Non-Travel,1,57550,0,2,3,3,4,No,1,2,No,Early-Career Builder,0.3348510995721538,Medium
183,27,Male,Divorced,Marketing,Marketing Manager,Bachelor's,2025-10-27,0,Non-Travel,1,53356,0,1,3,3,2,No,4,2,No,High Performer / Flight Risk,0.281259458102832,Low
184,34,Female,Single,Engineering,QA Engineer,PhD,2017-05-24,8,Non-Travel,8,136461,0,2,3,4,2,No,3,3,No,Stable Core,0.2627690499091553,Low
185,37,Male,Married,Operations,Logistics Coordinator,High School,2021-12-03,4,Non-Travel,2,60941,0,5,2,3,4,No,3,3,No,Disengaged,0.3140269075834746,Medium
186,29,Female,Married,Sales,Sales Manager,Master's,2025-11-09,0,Travel_Frequently,3,58447,0,3,1,4,3,No,3,2,Yes,Disengaged,,
187,32,Female,Single,Human Resources,HR Associate,Master's,2019-11-16,6,Travel_Rarely,8,36680,2,3,3,4,1,No,4,2,No,High Performer / Flight Risk,0.3859081472264822,Medium
188,36,Male,Single,Engineering,Engineering Manager,High School,2009-05-06,16,Travel_Rarely,1,193893,0,0,3,1,3,No,3,3,No,Stable Core,0.1621028262754024,Low
189,26,Female,Married,Operations,Operations Manager,Master's,2023-08-26,2,Travel_Rarely,14,55704,0,0,3,3,3,No,2,2,No,Early-Career Builder,0.4189282322903149,Medium
190,39,Female,Single,Operations,Logistics Coordinator,Bachelor's,2015-09-28,10,Non-Travel,10,73141,3,1,2,4,2,No,2,6,Yes,Stable Core,,
191,33,Male,Divorced,Customer Support,Support Team Lead,Master's,2012-03-12,13,Travel_Rarely,15,66520,0,4,1,4,1,No,5,1,Yes,Stable Core,,
192,23,Female,Married,Engineering,Senior Engineer,Master's,2024-12-11,1,Travel_Rarely,14,90212,1,4,2,3,1,No,2,1,No,High Performer / Flight Risk,0.354976230891584,Medium
193,32,Male,Married,Customer Support,Support Associate,High School,2018-07-19,7,Travel_Rarely,1,41247,3,6,3,4,2,No,4,3,Yes,High Performer / Flight Risk,,
194,30,Female,Single,Sales,Account Manager,Bachelor's,2024-02-02,1,Non-Travel,3,68457,1,2,3,2,2,No,5,3,No,High Performer / Flight Risk,0.443862125218103,Medium
195,35,Female,Single,Engineering,Engineering Manager,Bachelor's,2019-07-29,6,Non-Travel,2,156258,0,3,4,2,3,No,3,0,No,Stable Core,0.2224093431448297,Low
196,40,Male,Single,Sales,Account Manager,Bachelor's,2022-06-14,3,Travel_Rarely,1,73406,0,1,3,2,3,No,3,3,No,Early-Career Builder,0.3173852080268168,Medium
197,36,Male,Married,Customer Support,Support Associate,Bachelor's,2024-11-18,1,Travel_Rarely,24,34533,1,2,2,3,2,No,5,3,No,High Performer / Flight Risk,0.3381497324914376,Medium
198,32,Male,Married,Customer Support,Support Associate,Bachelor's,2023-07-03,2,Travel_Rarely,12,34636,2,3,3,3,3,No,3,2,No,Early-Career Builder,0.3137254672712187,Medium
199,30,Female,Single,Sales,Account Manager,PhD,2024-10-26,1,Travel_Rarely,18,70634,1,2,2,2,1,Yes,5,3,No,High Performer / Flight Risk,0.4985067037293461,Medium
200,28,Female,Married,Human Resources,HR Manager,Bachelor's,2018-10-17,7,Non-Travel,18,58789,3,2,4,3,4,Yes,4,2,No,Early-Career Builder,0.1819841893859668,Low
201,35,Female,Married,Human Resources,HR Associate,Master's,2020-04-10,5,Travel_Rarely,2,35836,2,1,3,4,2,No,4,1,No,High Performer / Flight Risk,0.5017731348077317,Medium
202,27,Male,Single,Operations,Operations Manager,Master's,2020-08-25,5,Travel_Rarely,5,47148,0,3,3,3,4,No,4,1,No,Early-Career Builder,0.4029584950152676,Medium
203,43,Male,Single,Engineering,Software Engineer,Master's,2025-11-19,0,Non-Travel,7,54325,0,0,3,3,3,Yes,3,4,No,Early-Career Builder,0.4737588577620473,Medium
204,29,Male,Single,Operations,Operations Associate,Bachelor's,2025-05-21,0,Travel_Rarely,6,32733,0,3,3,3,4,Yes,3,4,No,Early-Career Builder,0.4460061763348678,Medium
205,24,Male,Single,Finance,Accountant,High School,2021-02-26,4,Non-Travel,1,52447,1,1,3,2,3,Yes,4,5,Yes,Early-Career Builder,,
206,31,Male,Single,Sales,Sales Manager,Bachelor's,2020-12-01,5,Travel_Rarely,2,69340,1,2,3,2,3,Yes,4,3,No,Early-Career Builder,0.4707433016585661,Medium
207,31,Female,Single,Finance,Financial Analyst,Master's,2020-10-26,5,Non-Travel,3,50495,0,0,3,3,3,No,2,2,Yes,Early-Career Builder,,
208,33,Female,Divorced,Customer Support,Support Associate,Master's,2024-11-07,1,Non-Travel,2,30659,0,3,3,3,2,No,4,4,No,High Performer / Flight Risk,0.2371502834980677,Low
209,47,Male,Single,Customer Support,Support Associate,Bachelor's,2024-10-18,1,Travel_Rarely,1,31951,1,3,3,4,1,Yes,4,2,No,High Performer / Flight Risk,0.3784140786987432,Medium
210,45,Male,Married,Engineering,QA Engineer,Bachelor's,2023-06-01,2,Travel_Rarely,4,105809,1,5,1,4,4,Yes,3,0,No,Disengaged,0.4026691654701064,Medium
211,31,Male,Single,Engineering,Software Engineer,High School,2018-11-19,7,Travel_Rarely,5,63697,0,1,4,3,4,No,3,4,No,Early-Career Builder,0.1888492193961514,Low
212,29,Female,Married,Sales,Sales Executive,High School,2025-08-10,0,Travel_Rarely,4,39488,0,2,4,4,3,No,5,3,No,Early-Career Builder,0.3674970804073094,Medium
213,36,Female,Married,Sales,Sales Manager,High School,2019-01-15,6,Non-Travel,1,66284,1,1,3,1,3,No,5,3,Yes,Stable Core,,
214,38,Female,Single,Engineering,QA Engineer,PhD,2021-12-14,4,Travel_Rarely,6,104210,4,3,3,3,3,No,4,2,No,Stable Core,0.365949188316233,Medium
215,35,Female,Single,Engineering,Engineering Manager,Bachelor's,2019-01-03,6,Travel_Rarely,2,123373,0,4,4,2,3,No,4,2,No,Stable Core,0.2736827423546408,Low
216,26,Male,Divorced,Engineering,QA Engineer,Bachelor's,2022-10-13,3,Travel_Frequently,4,113651,2,2,1,3,3,No,3,1,No,Disengaged,0.4077748675686539,Medium
217,34,Male,Married,Operations,Operations Manager,Master's,2021-12-16,4,Travel_Rarely,1,58533,2,0,3,4,2,No,2,2,No,High Performer / Flight Risk,0.4368602376566896,Medium
218,21,Male,Married,Sales,Account Manager,Bachelor's,2024-11-11,1,Non-Travel,3,72381,1,2,3,2,3,No,4,3,Yes,Early-Career Builder,,
219,28,Male,Single,Human Resources,HR Associate,Master's,2025-12-11,0,Travel_Rarely,10,36983,0,3,3,4,2,No,3,2,No,High Performer / Flight Risk,0.4524270665804287,Medium
220,35,Male,Single,Marketing,Marketing Manager,Bachelor's,2023-12-03,2,Non-Travel,5,49628,1,0,4,4,4,Yes,4,2,No,Early-Career Builder,0.4450901129509541,Medium
221,27,Male,Single,Finance,Financial Analyst,Bachelor's,2019-08-23,6,Travel_Rarely,2,57521,1,0,3,4,2,Yes,3,3,No,High Performer / Flight Risk,0.4094651034219482,Medium
222,36,Male,Single,Marketing,Content Specialist,Master's,2024-08-27,1,Travel_Rarely,13,66050,1,3,3,3,4,No,4,1,No,Early-Career Builder,0.3017732249735585,Medium
223,37,Male,Married,Engineering,Senior Engineer,Bachelor's,2021-09-25,4,Travel_Rarely,7,99183,0,0,1,3,4,No,3,3,No,Disengaged,0.3754782985347822,Medium
224,38,Female,Single,Operations,Operations Associate,Master's,2024-06-27,1,Non-Travel,3,32697,0,1,4,4,3,No,4,2,No,Early-Career Builder,0.2997060700833094,Low
225,23,Female,Married,Engineering,Software Engineer,High School,2025-01-26,0,Travel_Rarely,3,59374,0,1,4,3,2,Yes,3,0,Yes,High Performer / Flight Risk,,
226,36,Male,Divorced,Sales,Sales Manager,Bachelor's,2025-05-22,0,Travel_Frequently,4,57051,0,4,3,3,4,No,2,2,No,Early-Career Builder,0.2231073144912818,Low
227,39,Female,Divorced,Engineering,Software Engineer,Bachelor's,2018-06-13,7,Non-Travel,1,80515,1,0,4,2,4,No,3,1,No,Stable Core,0.155391704358215,Low
228,33,Male,Married,Operations,Logistics Coordinator,Master's,2021-06-09,4,Travel_Rarely,2,54323,4,1,3,3,2,No,3,1,No,High Performer / Flight Risk,0.4129582860120683,Medium
229,35,Female,Single,Operations,Logistics Coordinator,Bachelor's,2021-03-20,4,Travel_Rarely,1,57847,0,0,3,4,2,Yes,4,1,No,High Performer / Flight Risk,0.5628599565678005,Medium
230,42,Female,Single,Customer Support,Support Associate,Bachelor's,2025-03-08,0,Travel_Rarely,17,34751,0,2,3,4,4,No,3,1,No,Early-Career Builder,0.3380280462664579,Medium
231,21,Male,Divorced,Operations,Operations Associate,Bachelor's,2024-01-31,1,Travel_Frequently,2,29305,1,2,1,2,3,No,4,2,Yes,Disengaged,,
232,35,Male,Single,Marketing,Marketing Manager,Master's,2024-11-05,1,Travel_Rarely,9,51763,1,3,3,3,2,No,3,1,No,High Performer / Flight Risk,0.4085455811571445,Medium
233,24,Male,Single,Engineering,Engineering Manager,High School,2021-02-25,4,Travel_Rarely,10,135405,3,1,3,1,3,No,3,2,Yes,Stable Core,,
234,39,Female,Single,Marketing,Marketing Associate,Master's,2024-06-28,1,Travel_Rarely,7,35592,0,0,4,2,2,No,3,1,No,High Performer / Flight Risk,0.5332472762499969,Medium
235,24,Male,Married,Operations,Operations Associate,High School,2025-06-05,0,Travel_Rarely,5,36763,0,0,3,4,3,No,3,2,No,Early-Career Builder,0.314662996964596,Medium
236,23,Male,Married,Engineering,Senior Engineer,High School,2022-07-26,3,Non-Travel,19,88690,1,0,2,4,4,Yes,4,2,Yes,Disengaged,,
237,36,Female,Married,Engineering,Senior Engineer,Master's,2022-09-26,3,Non-Travel,21,87257,1,1,1,3,4,No,5,1,No,Disengaged,0.5114489997195292,Medium
238,22,Female,Married,Customer Support,Support Associate,Bachelor's,2025-08-22,0,Travel_Frequently,1,29447,0,1,3,2,3,No,4,2,No,Early-Career Builder,0.3438348056267397,Medium
239,36,Male,Married,Operations,Operations Manager,Master's,2024-08-03,1,Non-Travel,1,44524,1,1,3,3,3,No,4,4,No,Early-Career Builder,0.2636603575104984,Low
240,38,Female,Single,Finance,Accountant,High School,2025-10-09,0,Travel_Rarely,6,61882,0,2,3,3,3,Yes,4,3,No,Early-Career Builder,0.4492687336777844,Medium
241,37,Male,Married,Sales,Sales Executive,High School,2025-03-17,0,Non-Travel,13,35809,0,5,3,3,1,No,4,1,No,High Performer / Flight Risk,0.2981216113438125,Low
242,30,Female,Married,Sales,Sales Manager,Bachelor's,2025-07-08,0,Non-Travel,8,57374,0,1,4,3,2,No,3,2,No,High Performer / Flight Risk,0.4669723345485311,Medium
243,21,Male,Married,Finance,Financial Analyst,Master's,2024-10-01,1,Travel_Rarely,5,43599,1,2,3,3,2,No,3,1,No,High Performer / Flight Risk,0.3708337765517698,Medium
244,29,Male,Single,Engineering,Engineering Manager,Bachelor's,2021-05-20,4,Travel_Rarely,26,123230,0,2,3,1,3,No,3,2,Yes,Stable Core,,
245,26,Male,Single,Operations,Operations Manager,Master's,2019-12-03,6,Non-Travel,5,58303,0,3,4,3,2,No,4,3,No,High Performer / Flight Risk,0.3257675203048231,Medium
246,45,Female,Single,Sales,Account Manager,Bachelor's,2021-07-21,4,Non-Travel,1,83206,2,2,2,4,4,Yes,3,4,Yes,Disengaged,,
247,28,Female,Married,Sales,Account Manager,High School,2018-06-29,7,Travel_Frequently,1,89933,1,1,3,3,3,Yes,3,2,No,Stable Core,0.1846226721869171,Low
248,41,Male,Single,Human Resources,HR Associate,Bachelor's,2025-08-20,0,Non-Travel,3,34378,0,0,2,2,4,Yes,4,2,No,Disengaged,0.3826500839052991,Medium
249,39,Female,Married,Marketing,Content Specialist,Master's,2021-07-23,4,Travel_Rarely,12,72920,2,4,2,3,3,Yes,4,3,No,Disengaged,0.3729807290672814,Medium
250,21,Female,Married,Sales,Account Manager,Bachelor's,2024-04-27,1,Travel_Frequently,17,80132,1,1,4,4,1,No,3,1,No,High Performer / Flight Risk,0.3584133298762474,Medium
251,35,Male,Single,Customer Support,Support Associate,Master's,2010-05-08,15,Travel_Frequently,14,53044,1,1,3,3,3,No,2,3,No,Stable Core,0.1405008369474321,Low
252,30,Female,Married,Finance,Finance Manager,Bachelor's,2023-04-21,2,Travel_Frequently,4,79232,0,2,4,4,3,Yes,4,2,No,Early-Career Builder,0.4847580761876601,Medium
253,35,Male,Single,Finance,Accountant,Master's,2025-11-29,0,Travel_Rarely,8,71809,0,1,4,4,3,No,1,3,No,Early-Career Builder,0.336370823440221,Medium
254,38,Male,Single,Sales,Sales Executive,Bachelor's,2010-09-07,15,Non-Travel,4,65787,2,0,3,3,4,No,4,2,No,Stable Core,0.1207850862371855,Low
255,34,Male,Divorced,Sales,Account Manager,PhD,2015-05-08,10,Travel_Rarely,1,91302,4,3,4,3,3,Yes,5,2,No,Stable Core,0.2188336446271063,Low
256,50,Male,Married,Marketing,Marketing Associate,Bachelor's,2012-01-05,13,Travel_Rarely,17,57285,10,2,3,4,3,Yes,3,4,No,Stable Core,0.1676812995667464,Low
257,31,Male,Single,Finance,Accountant,Master's,2024-07-05,1,Non-Travel,1,64444,0,4,2,4,2,No,4,0,No,High Performer / Flight Risk,0.4662483441220043,Medium
258,45,Male,Married,Customer Support,Support Team Lead,High School,2020-07-02,5,Travel_Rarely,3,55529,0,1,2,4,3,No,3,1,Yes,Disengaged,,
259,22,Male,Divorced,Sales,Account Manager,Master's,2025-09-11,0,Non-Travel,13,77270,0,0,3,1,4,No,4,6,No,Early-Career Builder,0.3049165510523272,Medium
260,34,Male,Divorced,Customer Support,Support Associate,Bachelor's,2023-03-06,2,Travel_Rarely,4,36249,0,1,4,2,3,Yes,3,2,Yes,Early-Career Builder,,
261,38,Male,Single,Sales,Account Manager,Master's,2016-12-10,9,Travel_Frequently,1,97413,0,3,3,4,3,No,5,4,No,Stable Core,0.1444096187226077,Low
262,31,Female,Married,Sales,Sales Manager,Master's,2025-10-23,0,Non-Travel,10,55384,0,2,4,3,4,Yes,4,3,No,Early-Career Builder,0.408219341206874,Medium
263,29,Female,Single,Sales,Account Manager,Bachelor's,2020-02-28,5,Travel_Rarely,1,80616,3,0,3,3,4,No,3,1,No,Stable Core,0.2776849427941862,Low
264,29,Female,Single,Customer Support,Support Associate,Bachelor's,2016-10-15,9,Travel_Rarely,10,39666,0,1,3,3,3,No,1,5,No,Stable Core,0.2413740993819288,Low
265,34,Male,Married,Customer Support,Support Team Lead,High School,2014-11-21,11,Non-Travel,8,56248,1,3,3,3,4,No,4,2,No,Stable Core,0.1514444389245153,Low
266,27,Female,Married,Finance,Finance Manager,High School,2021-08-09,4,Travel_Rarely,2,97034,0,2,3,2,4,Yes,4,1,No,Stable Core,0.456275148092234,Medium
267,30,Male,Married,Engineering,Senior Engineer,Bachelor's,2024-09-30,1,Travel_Rarely,3,72183,1,4,2,3,4,Yes,2,2,No,Disengaged,0.4538012894816596,Medium
268,21,Male,Single,Marketing,Marketing Associate,Master's,2024-07-23,1,Travel_Rarely,3,36579,1,2,3,4,4,No,4,3,No,Early-Career Builder,0.2720891193378561,Low
269,28,Male,Single,Customer Support,Support Associate,Bachelor's,2024-07-18,1,Non-Travel,1,35124,0,1,2,3,3,No,4,1,Yes,Disengaged,,
270,36,Male,Single,Customer Support,Support Team Lead,High School,2019-12-14,6,Non-Travel,8,49351,4,1,4,4,3,No,4,5,No,Early-Career Builder,0.3094255270327494,Medium
271,28,Male,Married,Marketing,Content Specialist,Bachelor's,2022-06-29,3,Travel_Frequently,29,71070,0,2,4,3,2,No,3,3,No,High Performer / Flight Risk,0.4178565531301783,Medium
272,21,Female,Married,Engineering,Software Engineer,Master's,2024-01-25,1,Travel_Rarely,13,56642,0,1,4,3,1,No,2,0,No,High Performer / Flight Risk,0.3816419612944402,Medium
273,38,Male,Married,Customer Support,Support Associate,Bachelor's,2013-12-25,12,Non-Travel,1,48832,3,1,2,4,4,No,3,3,No,Stable Core,0.1382111347553835,Low
274,38,Male,Divorced,Human Resources,HR Associate,Bachelor's,2024-03-02,1,Travel_Frequently,1,40334,0,3,2,4,2,No,3,1,No,High Performer / Flight Risk,0.3467422617256218,Medium
275,40,Female,Married,Operations,Operations Associate,PhD,2025-02-05,0,Travel_Rarely,2,37636,0,3,3,3,3,Yes,3,2,No,Early-Career Builder,0.4634416639543669,Medium
276,26,Male,Single,Sales,Sales Manager,High School,2020-07-30,5,Travel_Rarely,15,75795,1,4,2,4,3,No,4,5,No,Disengaged,0.3431675045452542,Medium
277,36,Female,Married,Engineering,Senior Engineer,Bachelor's,2025-03-17,0,Travel_Rarely,6,78371,0,0,4,4,2,No,4,3,No,High Performer / Flight Risk,0.4247144442586014,Medium
278,37,Male,Married,Customer Support,Support Team Lead,High School,2025-06-05,0,Travel_Rarely,11,45458,0,1,1,2,4,Yes,4,4,No,Disengaged,0.4984896743505934,Medium
279,49,Male,Divorced,Operations,Operations Manager,Bachelor's,2021-11-14,4,Travel_Rarely,2,54081,0,3,2,3,1,No,3,4,No,High Performer / Flight Risk,0.2148325943489051,Low
280,22,Male,Single,Finance,Accountant,Bachelor's,2023-08-23,2,Non-Travel,23,59203,0,4,3,1,2,No,4,2,Yes,High Performer / Flight Risk,,
281,36,Female,Single,Engineering,Engineering Manager,Bachelor's,2021-04-26,4,Travel_Rarely,11,126086,1,5,4,3,2,No,3,4,No,Stable Core,0.3103295226457261,Medium
282,21,Male,Single,Finance,Financial Analyst,Master's,2024-06-15,1,Travel_Rarely,1,44837,1,3,2,4,2,No,5,4,No,High Performer / Flight Risk,0.347987849606635,Medium
283,35,Male,Single,Sales,Sales Manager,Bachelor's,2023-02-09,2,Travel_Rarely,1,57919,1,3,4,3,3,No,1,3,No,Early-Career Builder,0.3474416475147302,Medium
284,37,Male,Single,Marketing,Marketing Manager,PhD,2018-03-15,7,Travel_Frequently,44,61733,1,4,2,3,2,No,3,1,No,High Performer / Flight Risk,0.2360435604907003,Low
285,34,Male,Single,Sales,Sales Executive,High School,2017-05-29,8,Travel_Rarely,23,48372,0,2,3,4,4,No,4,2,No,Stable Core,0.168708638726393,Low
286,40,Male,Single,Human Resources,HR Manager,Master's,2023-01-15,2,Non-Travel,13,52124,0,3,4,3,3,No,4,1,Yes,Early-Career Builder,,
287,31,Male,Married,Operations,Logistics Coordinator,PhD,2020-06-05,5,Travel_Rarely,4,72750,0,1,3,3,3,No,3,1,No,Stable Core,0.3992972448975925,Medium
288,40,Female,Single,Operations,Operations Associate,Master's,2024-04-06,1,Non-Travel,5,33067,1,3,2,3,2,No,3,5,No,High Performer / Flight Risk,0.3327515042202731,Medium
289,33,Female,Divorced,Operations,Operations Associate,Bachelor's,2025-01-18,0,Travel_Rarely,1,34967,0,1,4,4,4,Yes,4,2,Yes,Early-Career Builder,,
290,21,Female,Single,Engineering,Software Engineer,Bachelor's,2024-03-02,1,Non-Travel,32,57463,1,1,3,1,1,No,3,2,Yes,High Performer / Flight Risk,,
291,30,Female,Single,Sales,Sales Manager,Master's,2025-04-20,0,Non-Travel,17,57093,0,6,4,3,1,No,4,5,No,High Performer / Flight Risk,0.400682548070616,Medium
292,22,Male,Single,Sales,Sales Manager,Bachelor's,2023-11-07,2,Travel_Rarely,11,53954,0,2,3,2,4,No,4,1,No,Early-Career Builder,0.4204102575878396,Medium
